Trajectories
50
,,Facetracking Jonas:LEyebrow1,,,Facetracking Jonas:REyebrow1,,,Facetracking Jonas:Nosetip1,,,Facetracking Jonas:LMoothside1,,,Facetracking Jonas:RMoothside1,,,Facetracking Jonas:Chin1,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
725,0,-681.741,-154.255,1242.27,-618.386,-251.257,1243.02,-601.629,-166.497,1200.83,-640.194,-161.548,1162.21,-612.56,-208.913,1157,-624.274,-182.033,1122.48
726,0,-681.728,-154.146,1242.25,-618.267,-251.077,1243.02,-601.86,-166.139,1200.93,-640.291,-161.364,1161.98,-612.599,-208.701,1157.09,-624.227,-181.759,1122.43
727,0,-681.7,-154.058,1242.22,-618.257,-250.915,1242.95,-601.969,-166.191,1201.04,-640.412,-161.19,1161.8,-612.596,-208.48,1157.04,-624.291,-181.656,1122.23
728,0,-681.646,-153.992,1242.12,-618.177,-250.712,1242.98,-601.895,-165.997,1201.06,-640.197,-161.475,1161.73,-612.574,-208.318,1157.06,-624.278,-181.493,1122.18
729,0,-681.548,-153.891,1242.02,-618.148,-250.54,1243.1,-601.632,-165.946,1201.14,-640.145,-161.44,1161.68,-612.504,-208.171,1157.06,-624.345,-181.476,1122.11
730,0,-681.474,-153.797,1241.97,-618.13,-250.378,1243.12,-601.738,-165.683,1201.1,-640.048,-161.42,1161.6,-612.351,-208,1156.96,-624.333,-181.468,1122.01
731,0,-681.359,-153.687,1241.89,-618.047,-250.229,1243.09,-601.546,-165.649,1201.14,-640.003,-161.371,1161.53,-612.287,-207.819,1156.92,-624.305,-181.378,1121.98
732,0,-681.294,-153.536,1241.89,-617.95,-250.109,1243.09,-601.676,-165.514,1201.06,-639.969,-161.321,1161.48,-612.273,-207.694,1156.89,-624.256,-181.276,1121.94
733,0,-681.049,-153.441,1241.57,-617.854,-250.02,1243.03,-601.58,-165.483,1200.95,-640.064,-161.661,1161.49,-612.197,-207.675,1156.84,-624.293,-181.255,1121.9
734,0,-681.016,-153.771,1241.57,-617.767,-249.929,1242.96,-601.479,-165.199,1200.82,-639.978,-161.648,1161.47,-612.153,-207.65,1156.73,-624.222,-181.217,1121.89
735,0,-680.944,-153.72,1241.53,-617.615,-249.884,1242.94,-601.45,-165.156,1200.66,-640.019,-161.526,1161.42,-612.023,-207.614,1156.59,-624.194,-181.152,1121.83
736,0,-680.929,-153.299,1241.59,-616.875,-249.928,1243,-601.472,-165.243,1200.55,-640.01,-161.08,1161.3,-611.944,-207.577,1156.45,-624.102,-180.981,1121.81
737,0,-680.888,-153.252,1241.58,-616.844,-250.087,1242.61,-601.44,-165.037,1200.47,-639.98,-161.278,1161.13,-611.87,-207.624,1156.27,-624.025,-180.86,1121.81
738,0,-680.844,-153.191,1241.59,-617.269,-249.744,1242.77,-601.361,-165.148,1200.28,-640.242,-161.336,1161.05,-611.865,-207.697,1156.01,-624.002,-180.698,1121.76
739,0,-680.783,-153.128,1241.59,-617.287,-249.83,1242.51,-601.265,-165.139,1200.14,-640.471,-161.36,1161.02,-611.796,-207.829,1155.81,-624.188,-181.131,1121.47
740,0,-680.686,-153.113,1241.54,-617.074,-249.709,1242.66,-601.161,-165.171,1200.02,-640.58,-161.23,1160.9,-611.728,-207.973,1155.72,-624.057,-181.05,1121.6
741,0,-680.585,-153.109,1241.49,-616.977,-249.712,1242.57,-601.08,-165.184,1199.96,-640.896,-161.094,1161.27,-611.584,-208.088,1155.76,-623.977,-180.871,1121.96
742,0,-680.445,-153.024,1241.47,-616.936,-249.783,1242.46,-600.903,-165.261,1199.9,-641.279,-160.246,1161.78,-611.327,-208.169,1155.93,-623.817,-180.155,1123.13
743,0,-680.279,-152.923,1241.53,-616.75,-249.8,1242.45,-600.769,-165.246,1199.92,-641.646,-159.841,1162.1,-611.207,-208.439,1156.11,-624.12,-180.387,1123.96
744,0,-680.138,-152.877,1241.55,-616.639,-249.772,1242.44,-600.648,-165.122,1199.89,-642.122,-159.543,1162.31,-611.024,-209.114,1156.29,-623.897,-180.179,1125.38
745,0,-680.001,-152.791,1241.46,-616.478,-249.793,1242.41,-600.564,-165.111,1199.84,-642.98,-158.921,1162.73,-610.702,-210.03,1156.71,-623.789,-180.299,1126.69
746,0,-679.869,-152.762,1241.41,-616.411,-249.764,1242.37,-600.44,-165.093,1199.81,-644.053,-158.239,1163.43,-610.521,-210.602,1156.99,-623.185,-179.716,1128.19
747,0,-679.865,-152.686,1241.41,-616.388,-249.807,1242.32,-600.342,-165.025,1199.77,-644.517,-158.21,1163.72,-610.209,-211.236,1157.24,-622.62,-179.538,1129.48
748,0,-679.806,-152.676,1241.36,-616.281,-249.833,1242.26,-600.255,-165.003,1199.74,-644.803,-157.42,1164.21,-609.887,-211.617,1157.51,-621.364,-178.219,1131.03
749,0,-679.786,-152.699,1241.53,-616.33,-249.819,1242.15,-600.207,-164.955,1199.7,-644.78,-157.071,1164.49,-609.534,-211.715,1157.72,-620.671,-178.001,1132.23
750,0,-679.777,-152.752,1241.83,-616.321,-249.848,1242.16,-600.182,-164.999,1199.68,-644.861,-156.712,1164.8,-609.193,-211.809,1157.94,-620.103,-177.739,1133.09

